0 000000000000000 0 32768 0.000000
531 101010001101010 11 32768 0.000336
405 010111011101100 1 32768 0.000031
553 110101100110111 16 32768 0.000488
411 111101100001101 2 32768 0.000061
701 111111111110110 26 32768 0.000793
496 101011110111001 27 32768 0.000824
482 111011111101000 6 32768 0.000183
0 000000000000000 0 32768 0.000000
545 110000110011111 4 32768 0.000122
552 101011111110001 8 32768 0.000244
552 110101011001111 6 32768 0.000183
770 111110111111111 22 32768 0.000671
329 110100011100100 1 32768 0.000031
379 111110101001100 28 32768 0.000854
353 010011101101011 12 32768 0.000366
524 100011110011101 12 32768 0.000366
385 111011001001000 1 32768 0.000031
515 110110110110011 11 32768 0.000336
749 101111110101101 21 32768 0.000641
537 100111011110110 3 32768 0.000092
597 111111011110111 36 32768 0.001099
595 111011001110111 13 32768 0.000397
501 110110111111111 29 32768 0.000885
464 110011111111101 5 32768 0.000153
460 100101111000101 12 32768 0.000366
547 100111110110011 49 32768 0.001495
479 100101110001011 26 32768 0.000793
566 101001100110111 19 32768 0.000580
524 011110000111111 3 32768 0.000092
595 111110101100110 4 32768 0.000122
181 001000101001010 1 32768 0.000031
0 000000000000000 0 32768 0.000000
506 101000011101111 20 32768 0.000610
378 011110101000001 12 32768 0.000366
527 110111100010011 14 32768 0.000427
490 101100011011101 8 32768 0.000244
606 101110111111000 14 32768 0.000427
675 011111111110110 28 32768 0.000854
302 100000100100101 7 32768 0.000214
428 011010011001111 3 32768 0.000092
369 110000111011110 2 32768 0.000061
419 010111111100101 14 32768 0.000427
349 110110101100110 5 32768 0.000153
586 111011110010101 4 32768 0.000122
474 100001111010110 10 32768 0.000305
625 010101111111001 60 32768 0.001831
521 011100111010010 22 32768 0.000671
352 001111101101101 57 32768 0.001740
369 110100001010101 2 32768 0.000061
