823 010101111011010001010101 113 16777216 0.000007
599 110000001011011011011100 3 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
646 101010011001110011100100 5 16777216 0.000000
716 000101101110110101001111 14 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
850 111011111100101101100111 12 16777216 0.000001
530 111000101000100110001011 21 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
511 110110101100100100001101 24 16777216 0.000001
547 000110010110010100100100 3 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
663 000101111011110010110011 5 16777216 0.000000
794 111010111100010101011101 93 16777216 0.000006
569 101000110101111101011010 21 16777216 0.000001
864 111110110001101111011110 41 16777216 0.000002
0 000000000000000000000000 0 16777216 0.000000
980 111110100100111111000011 52 16777216 0.000003
652 011010100011100111011001 4 16777216 0.000000
808 001001101011110000100111 23 16777216 0.000001
960 110011111011011101101111 4 16777216 0.000000
555 001101010110010111110101 5 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
892 010011100101111011000110 2 16777216 0.000000
477 000110000111001111100011 2 16777216 0.000000
785 111100111000010111000111 3 16777216 0.000000
598 000001101100011100111110 11 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
728 101000011101111010001100 2 16777216 0.000000
779 010101110001110011101110 6 16777216 0.000000
952 101011111011110111011011 30 16777216 0.000002
750 101111100011111001111101 7 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
814 000101011110101011111101 5 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
568 100001111100001110101111 160 16777216 0.000010
970 111010010111111111010001 13 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
792 110111110010111101100000 6 16777216 0.000000
0 000000000000000000000000 0 16777216 0.000000
1011 110110001101111100101110 12 16777216 0.000001
712 111100010010001101000100 4 16777216 0.000000
804 110111001101110001100111 15 16777216 0.000001
960 111111010101110101001011 441 16777216 0.000026
725 011111110111110000011100 16 16777216 0.000001
669 010101001110010010001111 25 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
543 001010101111001010101111 23 16777216 0.000001
643 110001111000111101010100 14 16777216 0.000001
