1036 111110011111110010101011 437 16777216 0.000026
932 110011111111111111000101 161 16777216 0.000010
821 101011111111011111111000 291 16777216 0.000017
691 101100111100100100010101 28 16777216 0.000002
1014 111111110101011110111001 71 16777216 0.000004
418 011010011001100100011000 12 16777216 0.000001
757 101000001011111010010011 19 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
891 110100111111101110001011 34 16777216 0.000002
792 011011100110100111011101 55 16777216 0.000003
936 011101111010010100011111 410 16777216 0.000024
905 011110001010101011110111 86 16777216 0.000005
1088 111011001111101001111111 83 16777216 0.000005
775 010001111110111110110010 65 16777216 0.000004
0 000000000000000000000000 0 16777216 0.000000
454 110000011011000101101000 12 16777216 0.000001
514 010110101001001100100010 72 16777216 0.000004
849 110111101110011011101110 162 16777216 0.000010
834 001001001101101111111101 124 16777216 0.000007
898 101111010001011111111111 162 16777216 0.000010
718 101111111110110100110111 108 16777216 0.000006
876 001110101011110101111101 315 16777216 0.000019
826 010110010111111011101100 33 16777216 0.000002
812 011001001011100111111011 115 16777216 0.000007
834 101111001011001011011011 46 16777216 0.000003
642 010111111010111001001010 38 16777216 0.000002
530 111111100011000110101101 11 16777216 0.000001
733 101111111010111001000010 42 16777216 0.000003
813 101111001111101010001110 91 16777216 0.000005
365 010101001001010001010011 3 16777216 0.000000
799 101100111011101000110110 58 16777216 0.000003
819 110110111101111100001011 8 16777216 0.000000
749 101101110011011110011001 93 16777216 0.000006
582 010100011111101100101001 2 16777216 0.000000
845 011100001011101111110101 64 16777216 0.000004
349 000010100001011000110010 3 16777216 0.000000
521 011101101000110010001100 11 16777216 0.000001
599 110010000111010010111011 39 16777216 0.000002
910 011011100101100111111100 299 16777216 0.000018
1022 111111111111111010010101 643 16777216 0.000038
0 000000000000000000000000 0 16777216 0.000000
845 111111111111001101010011 202 16777216 0.000012
1085 101101101100111101111111 286 16777216 0.000017
641 110111010000111001001100 130 16777216 0.000008
0 000000000000000000000000 0 16777216 0.000000
998 111001101110010011111101 224 16777216 0.000013
681 010011101011110110110110 254 16777216 0.000015
726 110101110111110001000101 38 16777216 0.000002
758 011111110100010010111000 52 16777216 0.000003
776 101001111110111001011111 161 16777216 0.000010
