1128 111111111110111111001111 155247 16777216 0.009253
1158 111111111111100110111111 49886 16777216 0.002973
1294 111111111110111101100011 101732 16777216 0.006064
1165 110101101111111111111111 97821 16777216 0.005831
1217 011110111101101111111111 101098 16777216 0.006026
986 111111111111111111100111 124305 16777216 0.007409
995 011111111011010111101101 67934 16777216 0.004049
951 111100111101010111111101 86376 16777216 0.005148
1024 101111101111111111111110 88855 16777216 0.005296
953 111011011111111100100111 38472 16777216 0.002293
979 101010111111011111111111 104436 16777216 0.006225
1115 111111011011111110101111 38004 16777216 0.002265
960 111110110101011111001111 60655 16777216 0.003615
1255 111111111111111111111001 83165 16777216 0.004957
935 111101011111111111010111 50816 16777216 0.003029
1029 111101011010011110111111 94588 16777216 0.005638
1158 011110111011011111111111 53638 16777216 0.003197
1223 111111111110111011111110 49126 16777216 0.002928
985 111111011110011011111111 50888 16777216 0.003033
944 101111111100011111111110 76097 16777216 0.004536
1125 111111111111011101111011 53884 16777216 0.003212
1257 111111111110111111111111 157968 16777216 0.009416
1154 111111110111111011111111 88446 16777216 0.005272
974 110111111111111111111110 125021 16777216 0.007452
966 111010111111111111101111 35193 16777216 0.002098
982 101011010011111111111111 163024 16777216 0.009717
1242 111101011111111011111111 63005 16777216 0.003755
1136 011111110111101111111111 85899 16777216 0.005120
1089 111111111111110110111010 115696 16777216 0.006896
1099 011111111101011101111111 52743 16777216 0.003144
1262 111111101110101011111011 169980 16777216 0.010132
1242 001111111111011111110111 45829 16777216 0.002732
1181 111111010111101111111111 108982 16777216 0.006496
1076 111111111110110111101111 57096 16777216 0.003403
835 101111111100001110001111 67664 16777216 0.004033
1078 110110111111101111110110 86858 16777216 0.005177
1311 011110111111111110111111 64028 16777216 0.003816
1237 111111011111011111011010 61108 16777216 0.003642
1069 111111101111111111111001 27087 16777216 0.001615
1116 011111111111101111101111 72894 16777216 0.004345
1250 101011110010111111101110 41334 16777216 0.002464
968 110111111111111111011111 57254 16777216 0.003413
784 001111101111111111111001 54898 16777216 0.003272
1110 111111101111011101111101 74475 16777216 0.004439
1091 111101111111111110011110 75605 16777216 0.004506
1086 111111111101011010111111 115926 16777216 0.006910
1167 110111011111111111110010 38280 16777216 0.002282
1226 101101111011111111111011 60930 16777216 0.003632
1026 101011011111101110111011 73010 16777216 0.004352
1158 111111110111111110111110 73671 16777216 0.004391
