1062 111111111110111111111 85420 2097152 0.040731
976 110101111101101111111 72522 2097152 0.034581
882 011111011111110101111 122438 2097152 0.058383
958 111101101011111111111 78676 2097152 0.037516
1214 111111111111111110111 50154 2097152 0.023915
1126 111111111111110111111 107202 2097152 0.051118
960 111111111111011001111 50606 2097152 0.024131
1149 111110111111111111101 80804 2097152 0.038530
878 111111110111111111110 72960 2097152 0.034790
985 111111111110111111111 62282 2097152 0.029698
864 111011101111011101111 79822 2097152 0.038062
1075 011111111111111111111 84948 2097152 0.040506
934 111011111111111111111 78097 2097152 0.037240
1033 111111111111111111111 72368 2097152 0.034508
1035 011111110111111111110 85497 2097152 0.040768
991 011111101111110111011 53796 2097152 0.025652
988 111111111111101110111 118626 2097152 0.056565
1075 111111111011111101101 66637 2097152 0.031775
1065 111111111111111111111 51367 2097152 0.024494
981 111111111111111111111 83828 2097152 0.039972
1189 111111110111111111111 50388 2097152 0.024027
977 110111100101111111111 72610 2097152 0.034623
925 111101111001111100111 69100 2097152 0.032949
772 110111101011101111111 63604 2097152 0.030329
1016 111111111111111011111 54056 2097152 0.025776
945 111111111111011011101 59768 2097152 0.028500
980 111011111111111111011 135736 2097152 0.064724
867 111111111111111101110 63282 2097152 0.030175
883 111011111110111011111 61184 2097152 0.029175
837 111111110111111011111 88410 2097152 0.042157
1006 111101111111111111110 32340 2097152 0.015421
1142 111111111110011101111 82852 2097152 0.039507
1055 111111100111111111111 65708 2097152 0.031332
896 111111011111011011111 37714 2097152 0.017983
1073 111111011100111111111 64088 2097152 0.030560
897 111011111111001111111 90884 2097152 0.043337
915 011101101111111111111 78080 2097152 0.037231
903 101111111111111110101 80260 2097152 0.038271
1016 111111001101111111111 91132 2097152 0.043455
894 111111111011011110100 75374 2097152 0.035941
871 011111111110111110111 79784 2097152 0.038044
1034 110111101111101001111 83120 2097152 0.039635
1244 111101111111111111111 79688 2097152 0.037998
996 111111111111111111111 102876 2097152 0.049055
674 111111111111110111111 84852 2097152 0.040461
849 011011111111011111011 53093 2097152 0.025317
1053 111111011111111111101 36786 2097152 0.017541
729 010101111111111011110 60835 2097152 0.029008
814 111111111010111111110 74792 2097152 0.035664
1245 111111111111011111111 92148 2097152 0.043940
