1035 101111111111111111111 149400 2097152 0.071239
1040 111011110111111111111 151440 2097152 0.072212
816 111111111111111010111 158022 2097152 0.075351
956 111111010111111011111 118012 2097152 0.056273
972 111101011111111111011 194686 2097152 0.092834
905 011110111111111111101 141993 2097152 0.067708
1030 110111111111111111111 135608 2097152 0.064663
1049 110111011011111111111 103220 2097152 0.049219
1019 111110111111111101111 120700 2097152 0.057554
908 111111111111111011111 137440 2097152 0.065536
957 111111101101011111111 139012 2097152 0.066286
1053 110101111011101111111 95008 2097152 0.045303
784 110111110001101111111 84272 2097152 0.040184
1005 111111111111111111111 105516 2097152 0.050314
974 110111111111111111111 119376 2097152 0.056923
1025 111111101111111111111 152192 2097152 0.072571
842 111011111111111110101 149904 2097152 0.071480
1019 111111111111111111111 142432 2097152 0.067917
858 111111011111101101111 125536 2097152 0.059860
917 101111100111111111111 82636 2097152 0.039404
1091 111011111111111111111 118640 2097152 0.056572
932 110101111111111111111 179716 2097152 0.085695
1271 111111111111110111111 124698 2097152 0.059461
1136 111111101111011101111 133728 2097152 0.063766
843 011111111111111011111 194592 2097152 0.092789
1142 111111111110111101111 108768 2097152 0.051865
1030 110111111011111011111 107792 2097152 0.051399
921 111011110011111111111 106688 2097152 0.050873
873 101111111100111111011 168544 2097152 0.080368
990 111111111111111111011 110250 2097152 0.052571
914 111111111111011111111 132160 2097152 0.063019
1090 111110110101110011111 106920 2097152 0.050983
917 111111111111011111110 147944 2097152 0.070545
1025 111111111111011111111 111480 2097152 0.053158
916 111111111110111111111 115852 2097152 0.055243
1089 110111111111011110111 174723 2097152 0.083314
1252 011111111111111111111 189024 2097152 0.090134
917 101111111110011111110 150176 2097152 0.071609
957 111101101111111111110 112844 2097152 0.053808
867 111111111111110111111 147860 2097152 0.070505
861 110101111110111101111 193264 2097152 0.092155
905 110011111111111101011 124032 2097152 0.059143
906 011101111111111011111 105056 2097152 0.050095
1131 111011111011111111111 205568 2097152 0.098022
799 111111111100111111111 180172 2097152 0.085913
695 111111111111011111010 152586 2097152 0.072759
872 111111111011111101111 146712 2097152 0.069958
1071 111111111111111111111 150154 2097152 0.071599
770 111111111111111011111 119912 2097152 0.057178
1192 111101111111111111110 137308 2097152 0.065474
