649 110011111101000100001 2 2097152 0.000001
587 001010010001110110101 9 2097152 0.000004
0 000000000000000000000 0 2097152 0.000000
569 001000001011110110010 17 2097152 0.000008
664 101111010000001011111 2 2097152 0.000001
388 000001100101110100101 4 2097152 0.000002
0 000000000000000000000 0 2097152 0.000000
0 000000000000000000000 0 2097152 0.000000
668 000011111011110110011 13 2097152 0.000006
519 101111110011011110101 7 2097152 0.000003
724 111111101110111110111 4 2097152 0.000002
547 001101010000101111001 6 2097152 0.000003
0 000000000000000000000 0 2097152 0.000000
588 100001101010110111101 38 2097152 0.000018
884 100111111010110011111 41 2097152 0.000020
0 000000000000000000000 0 2097152 0.000000
681 011100101110101100011 15 2097152 0.000007
642 110010001110011111101 11 2097152 0.000005
0 000000000000000000000 0 2097152 0.000000
411 111111000010111110000 37 2097152 0.000018
0 000000000000000000000 0 2097152 0.000000
0 000000000000000000000 0 2097152 0.000000
859 101001101111110111011 2 2097152 0.000001
0 000000000000000000000 0 2097152 0.000000
576 001101010000011110110 6 2097152 0.000003
0 000000000000000000000 0 2097152 0.000000
724 101011111010011010110 44 2097152 0.000021
424 100000010111110101010 3 2097152 0.000001
0 000000000000000000000 0 2097152 0.000000
576 110000111101101100110 8 2097152 0.000004
942 110101111100110111001 5 2097152 0.000002
0 000000000000000000000 0 2097152 0.000000
490 101011011100001001111 6 2097152 0.000003
0 000000000000000000000 0 2097152 0.000000
962 111101001111011110111 20 2097152 0.000010
0 000000000000000000000 0 2097152 0.000000
723 001110101010011110011 29 2097152 0.000014
0 000000000000000000000 0 2097152 0.000000
624 011101000100101110010 12 2097152 0.000006
0 000000000000000000000 0 2097152 0.000000
678 101001111001101111111 68 2097152 0.000032
791 110011111100111110111 10 2097152 0.000005
640 010011000110111010011 2 2097152 0.000001
631 010010101001111110110 50 2097152 0.000024
622 101110010110110111010 14 2097152 0.000007
587 101111000111001101110 1 2097152 0.000000
0 000000000000000000000 0 2097152 0.000000
603 101110011000110100110 1 2097152 0.000000
0 000000000000000000000 0 2097152 0.000000
440 001100110100110010001 2 2097152 0.000001
