912 111101111111111111101 4626 2097152 0.002206
720 111111011001111001111 2306 2097152 0.001100
946 111111111110111011111 1318 2097152 0.000628
941 011001111110110110111 2634 2097152 0.001256
1056 011111110101001111111 4489 2097152 0.002141
925 111111000111001110111 3110 2097152 0.001483
635 001111101110100111100 1871 2097152 0.000892
862 011111111111111011110 745 2097152 0.000355
893 110111011110111101101 5122 2097152 0.002442
758 101100011111101111110 4554 2097152 0.002172
791 111111111111111111110 5940 2097152 0.002832
1028 101011101100111011111 1111 2097152 0.000530
1003 011111111111111101001 5107 2097152 0.002435
888 010100110111111011110 1306 2097152 0.000623
1098 001101101101111111111 4899 2097152 0.002336
1130 111011110111111110111 1343 2097152 0.000640
1099 111111010011111110111 709 2097152 0.000338
1067 111111111111111011101 12792 2097152 0.006100
811 111101101111011111101 3229 2097152 0.001540
766 100111111111011111100 1809 2097152 0.000863
887 111101111110110011111 1546 2097152 0.000737
881 111111111111001111101 6834 2097152 0.003259
823 001111011111101110111 1374 2097152 0.000655
819 101111011101000011111 1029 2097152 0.000491
1040 011011111111111111011 4389 2097152 0.002093
1017 011110111010111011110 6532 2097152 0.003115
696 111111010010111111111 1174 2097152 0.000560
920 001111110011101101111 3097 2097152 0.001477
817 010111111101111110101 1735 2097152 0.000827
679 011100111110101101011 1343 2097152 0.000640
666 111110111101111110111 1402 2097152 0.000669
776 111111111101111110111 1249 2097152 0.000596
959 111011110111110110011 2816 2097152 0.001343
730 111110101111011111111 1865 2097152 0.000889
788 111001011110011101111 2809 2097152 0.001339
563 011101011111001111000 437 2097152 0.000208
975 110100111111001111111 4914 2097152 0.002343
785 011110011111100101111 1742 2097152 0.000831
977 111111100111011111111 3628 2097152 0.001730
1042 111101111110101011111 2329 2097152 0.001111
765 111110111101111111100 4561 2097152 0.002175
989 111010101110111011111 2733 2097152 0.001303
1051 111111101011101111101 4107 2097152 0.001958
814 001111101110010101111 1641 2097152 0.000782
776 111011111110100011001 2039 2097152 0.000972
792 011111110111111111001 1937 2097152 0.000924
729 111111111111011010111 4946 2097152 0.002358
689 111110011011111010111 4439 2097152 0.002117
743 011111101111101110011 1621 2097152 0.000773
806 101110110000011101110 1274 2097152 0.000607
