1044 111111111011011011110110 497 16777216 0.000030
793 101111110001101111011010 466 16777216 0.000028
896 000111111100100011111111 1812 16777216 0.000108
1119 001111011100111101111110 634 16777216 0.000038
838 111111111101110101101110 3776 16777216 0.000225
962 101111101101110111110111 304 16777216 0.000018
970 111011110110010010111111 387 16777216 0.000023
884 111111101101100011111110 2460 16777216 0.000147
558 111011000010010100010001 13 16777216 0.000001
1083 111101101011111111111010 28 16777216 0.000002
1058 110110010110111011101110 310 16777216 0.000018
1024 111011110011111111111100 51 16777216 0.000003
871 101001011011011101111011 442 16777216 0.000026
1131 111101101101111001111011 279 16777216 0.000017
796 011110110100000111100101 16 16777216 0.000001
0 000000000000000000000000 0 16777216 0.000000
1079 110110111101010111011011 56 16777216 0.000003
1013 011101110110011101011111 257 16777216 0.000015
848 010101011101101111111110 748 16777216 0.000045
782 001111110001011111000111 238 16777216 0.000014
1001 011111100111111001111110 386 16777216 0.000023
702 100111111011000111011011 63 16777216 0.000004
905 111111010101011101111111 152 16777216 0.000009
1029 011011011111111100111111 329 16777216 0.000020
813 110110101110110011110101 373 16777216 0.000022
996 001101100011011111011111 134 16777216 0.000008
985 111111011111001111110010 138 16777216 0.000008
813 010111111011001100110111 94 16777216 0.000006
921 010101100011110011111010 136 16777216 0.000008
959 111010111100010111111111 420 16777216 0.000025
849 111111011010011110111110 752 16777216 0.000045
764 000010111110111111111101 148 16777216 0.000009
975 000110111111101111010111 783 16777216 0.000047
759 010111110110101110111000 10 16777216 0.000001
740 001110110001000111101111 74 16777216 0.000004
794 110001110111110101010110 577 16777216 0.000034
849 111000011010011111111111 158 16777216 0.000009
891 110111110011101111001110 251 16777216 0.000015
682 111010101111011100111101 136 16777216 0.000008
1005 011111001111111011111111 2824 16777216 0.000168
942 110111011101111011111110 117 16777216 0.000007
597 011110000111110101011101 411 16777216 0.000024
711 101111101011110001010111 239 16777216 0.000014
880 101111001110110100111110 1095 16777216 0.000065
781 111110101001001001101111 71 16777216 0.000004
590 101111110000001111001111 51 16777216 0.000003
1016 111011111110111111011100 142 16777216 0.000008
765 011001101111101010010101 234 16777216 0.000014
866 101111101001111001000111 94 16777216 0.000006
856 110110110110011001110011 346 16777216 0.000021
