p cnf 15 50
1 65 48 9 53 10 17 86 63 17 97 93 47 10 67 0 9 -2 13 0 -7 15 10 0 -4 14 -12 0 -8 -13 15 0 -2 14 8 0 7 -8 -15 0 2 1 10 0 -3 11 1 0 -4 -5 11 0 -9 14 -4 0 -7 -6 7 0 14 -11 -7 0 -11 8 -7 0 -5 -14 -12 0 -2 -15 -8 0 6 -3 6 0 9 15 1 0 13 -12 -6 0 1 5 -15 0 1 14 -10 0 -1 -4 -15 0 -6 -7 14 0 -6 15 -13 0 5 12 13 0 9 6 14 0 13 6 10 0 14 8 -5 0 -7 11 -3 0 4 10 15 0 -3 6 1 0 7 -3 10 0 -4 8 10 0 3 -9 4 0 6 1 -9 0 13 6 14 0 -5 -15 2 0 -15 1 -13 0 6 -2 -12 0 -7 11 6 0 13 1 -13 0 -12 4 3 0 10 -11 -12 0 11 4 9 0 -10 -3 -5 0 -11 7 2 0 -1 5 8 0 -2 15 -14 0 -11 -2 15 0 3 14 13 0 9 4 3 0 
8 21 65 32 15 11 3 85 3 60 35 40 88 95 65 0 -7 12 13 0 7 -9 12 0 8 -4 3 0 7 6 14 0 7 -1 9 0 -7 -10 2 0 -14 9 12 0 9 7 -1 0 14 11 13 0 8 -12 13 0 -15 12 -13 0 14 5 3 0 11 1 -10 0 -13 -3 -13 0 1 -7 -13 0 -6 -1 6 0 -11 -1 -11 0 -14 11 -3 0 -11 8 3 0 -7 -4 -15 0 11 2 1 0 -7 -5 12 0 8 -7 -10 0 5 -11 -15 0 -11 7 8 0 2 -3 -9 0 15 7 -6 0 -4 -15 -13 0 2 11 10 0 1 13 -15 0 -14 -4 3 0 -4 13 10 0 -9 -6 8 0 7 12 3 0 15 -10 -2 0 1 3 -11 0 13 15 -13 0 5 8 -12 0 1 -13 12 0 9 4 -12 0 6 13 6 0 -9 6 7 0 4 10 -3 0 8 -13 -12 0 10 13 6 0 8 12 -14 0 11 3 7 0 -13 6 12 0 4 9 5 0 2 -13 14 0 
35 33 12 31 82 3 13 96 98 84 4 34 36 77 84 0 15 -11 -4 0 12 -9 13 0 -3 15 -7 0 15 -4 -10 0 13 -6 -2 0 -12 11 -4 0 11 -14 4 0 -3 7 12 0 3 10 13 0 -5 -1 6 0 -3 2 -8 0 3 -12 -10 0 -1 12 14 0 10 -4 -5 0 -15 -9 3 0 8 15 -1 0 -13 1 -3 0 -15 7 15 0 4 -14 -8 0 -4 14 -10 0 -9 2 -13 0 -6 8 -2 0 -6 -2 10 0 12 -1 8 0 -11 5 -2 0 13 -9 -4 0 5 -1 -12 0 -1 11 9 0 6 -8 12 0 -7 -14 4 0 -11 7 10 0 3 12 -9 0 -6 -9 -15 0 4 -15 7 0 10 12 9 0 8 2 -9 0 14 15 -1 0 15 -14 -4 0 -15 9 10 0 3 6 -8 0 1 8 -9 0 -13 -10 1 0 -4 -14 2 0 -5 8 2 0 5 10 2 0 -10 12 1 0 9 -5 -12 0 -1 7 -15 0 -11 -6 -2 0 -11 3 4 0 
70 19 31 2 2 3 16 73 22 63 16 79 66 89 29 0 -5 -10 -6 0 8 -5 10 0 7 13 8 0 -10 -13 -6 0 -5 -9 11 0 14 1 -10 0 8 -9 -2 0 -9 -14 8 0 2 -3 10 0 -13 9 -2 0 -12 -8 -7 0 -3 13 8 0 10 12 15 0 -13 -9 -2 0 -9 2 -12 0 10 -15 -3 0 6 4 13 0 7 2 -14 0 11 14 -2 0 -11 10 -11 0 6 -4 1 0 15 -7 13 0 3 -15 -7 0 10 -4 -9 0 8 13 -11 0 -9 5 8 0 11 1 -3 0 6 -4 10 0 13 6 9 0 10 -7 11 0 14 12 14 0 15 1 15 0 13 -8 6 0 12 10 5 0 12 -10 -2 0 -3 -12 -11 0 -14 6 -9 0 11 -7 8 0 -4 -7 14 0 2 9 -8 0 -13 1 -10 0 9 15 5 0 -10 3 7 0 -14 -11 -14 0 -12 10 12 0 11 15 1 0 -9 -14 -11 0 -8 4 12 0 15 -6 -13 0 14 -8 5 0 
53 23 29 4 95 14 9 73 96 39 92 51 87 59 36 0 7 14 1 0 -13 -10 -15 0 3 8 11 0 2 15 -8 0 -10 7 -2 0 4 -8 4 0 9 -7 -13 0 -6 2 -11 0 -2 -3 2 0 5 15 10 0 -6 2 1 0 2 5 2 0 4 -7 5 0 -9 -15 11 0 -1 -10 -1 0 9 -8 6 0 15 -5 4 0 -10 -15 -4 0 8 -6 13 0 12 8 -10 0 2 -3 9 0 14 -6 10 0 -1 15 -4 0 -6 3 -12 0 -6 -5 -15 0 6 1 -2 0 -5 11 13 0 -8 9 -10 0 3 -12 -3 0 -14 -13 -7 0 9 -3 -14 0 -7 10 -3 0 4 12 -2 0 -1 5 -6 0 11 -13 6 0 8 2 11 0 -1 8 3 0 -4 -6 3 0 6 12 14 0 -11 5 -2 0 -5 9 14 0 -13 -15 -1 0 -7 15 2 0 -4 -13 8 0 -1 -3 12 0 -8 13 -10 0 1 -14 -9 0 3 10 -9 0 3 -4 15 0 12 15 6 0 
39 34 94 41 74 100 47 31 46 81 78 66 88 92 91 0 -9 -6 -7 0 -3 -4 -15 0 -5 -7 13 0 5 1 -3 0 -12 -9 15 0 -4 10 6 0 1 -13 -5 0 -14 -1 -4 0 11 -12 -2 0 5 2 15 0 6 15 11 0 -10 12 14 0 -11 -9 11 0 2 -12 10 0 9 15 -11 0 -6 -11 1 0 -2 -3 -12 0 14 5 2 0 -4 5 2 0 7 -11 3 0 -6 -1 2 0 9 15 9 0 7 -8 -7 0 11 10 -2 0 -1 3 6 0 -11 1 12 0 15 -6 5 0 -2 -5 -10 0 -7 3 -5 0 15 14 2 0 4 2 4 0 6 1 13 0 4 11 -1 0 11 -7 9 0 5 -10 -4 0 -1 5 -13 0 4 -15 10 0 -2 -13 -7 0 5 -2 15 0 -10 -12 -3 0 -8 -4 -9 0 14 -6 -15 0 -1 4 15 0 -13 -12 -4 0 -12 2 -12 0 2 3 1 0 -7 13 -14 0 -3 -5 -7 0 -8 4 -3 0 12 -8 -14 0 
16 54 22 34 41 23 61 47 54 55 64 9 49 27 3 0 10 -12 -10 0 3 12 -14 0 -13 4 -2 0 14 7 -10 0 -13 -2 -9 0 1 13 14 0 -13 5 -10 0 -3 12 7 0 -12 -3 -11 0 -12 6 7 0 -11 -15 -1 0 13 10 4 0 9 -6 1 0 -4 5 9 0 -10 -14 11 0 6 -1 -6 0 -2 8 -10 0 1 -8 10 0 4 -15 -8 0 -13 5 -9 0 5 -12 -10 0 -3 -1 4 0 -6 11 -12 0 15 1 5 0 -13 -1 -5 0 -7 6 12 0 -4 -11 10 0 4 10 -11 0 -12 15 11 0 -2 4 11 0 -13 5 7 0 -9 -3 -15 0 -1 -6 -9 0 12 2 -8 0 9 -8 -13 0 -3 -14 10 0 3 8 3 0 15 1 -8 0 -4 10 -12 0 -13 -5 15 0 11 -8 4 0 9 -3 11 0 6 -10 -6 0 -1 -7 -4 0 -6 5 13 0 -10 3 7 0 15 -14 -5 0 -4 15 -5 0 -7 -9 -14 0 6 -14 -10 0 
57 82 78 65 88 100 31 72 35 32 77 10 26 54 51 0 -6 1 10 0 8 10 7 0 12 -7 -4 0 -14 -5 -2 0 -5 -3 -13 0 -9 6 1 0 2 9 15 0 -5 -14 -5 0 -14 12 7 0 -9 -5 15 0 12 -13 5 0 -6 -13 11 0 -3 -8 -11 0 -9 14 10 0 -15 3 10 0 -15 -11 -10 0 8 -12 3 0 -5 2 -5 0 3 1 8 0 7 3 1 0 13 14 -7 0 -5 10 -8 0 15 -2 -14 0 -9 -10 8 0 10 -2 -4 0 -12 4 7 0 -2 12 -5 0 4 14 -4 0 2 3 10 0 -14 13 4 0 12 8 -11 0 -2 -5 6 0 11 6 -14 0 1 9 -10 0 -12 5 14 0 6 -8 3 0 6 -5 -2 0 -9 3 10 0 9 -15 4 0 8 4 -13 0 5 4 13 0 -3 -7 11 0 -8 12 1 0 12 -10 -13 0 -4 -3 7 0 14 11 -1 0 -7 -12 1 0 15 8 3 0 -10 14 10 0 -14 -11 -4 0 
81 52 31 39 2 50 42 5 97 36 32 25 2 6 11 0 9 -8 -5 0 -15 -14 -7 0 -10 -12 -3 0 -11 -5 10 0 -2 8 -6 0 -14 -3 -2 0 10 3 -14 0 2 -9 11 0 -7 8 5 0 -8 5 -3 0 -15 2 -14 0 11 -8 15 0 -1 3 9 0 6 -9 4 0 12 5 -4 0 -9 12 -3 0 -11 15 -5 0 -10 13 -12 0 5 -13 -8 0 9 -10 4 0 1 13 -1 0 -12 6 9 0 -15 4 13 0 -1 -5 9 0 6 -3 -11 0 -13 15 6 0 5 -9 -6 0 2 -3 10 0 -11 -7 -5 0 -1 -14 15 0 -3 -13 15 0 3 6 -7 0 6 -15 11 0 10 8 14 0 1 13 10 0 -4 1 -5 0 9 14 -5 0 11 -12 1 0 -3 -11 14 0 8 -12 14 0 9 15 -13 0 2 -12 2 0 -4 14 -11 0 -13 8 -5 0 14 -4 6 0 5 -3 -6 0 15 1 -8 0 -13 -10 2 0 -15 10 -3 0 -8 12 8 0 
67 79 4 94 97 71 60 3 75 32 77 97 21 99 78 0 -15 4 -2 0 4 12 11 0 -8 13 15 0 9 -14 11 0 5 7 9 0 11 -2 3 0 1 6 -9 0 1 -13 -12 0 8 12 9 0 5 -13 -6 0 1 13 15 0 -6 -9 -13 0 -14 -7 14 0 4 -9 13 0 9 12 -7 0 -6 -14 12 0 1 11 7 0 11 3 -1 0 6 -13 8 0 -5 -3 13 0 -9 -6 -3 0 -7 14 -9 0 -2 -1 -5 0 -7 -12 -8 0 15 -8 -9 0 -15 -6 -8 0 11 -14 -4 0 -11 -12 4 0 5 -6 5 0 -11 -5 -4 0 -14 2 -9 0 -12 -7 3 0 1 -13 9 0 -2 -5 -4 0 -8 6 11 0 -13 3 14 0 13 3 -10 0 -12 10 14 0 -15 10 -3 0 -6 -12 -9 0 -5 -4 -6 0 3 4 -6 0 -9 -7 3 0 5 -10 -14 0 -12 -7 14 0 7 -13 3 0 11 13 -1 0 -4 -12 11 0 13 9 6 0 10 9 2 0 
