p cnf 24 75
97 41 18 46 45 11 85 58 8 61 65 79 13 28 100 77 53 69 64 42 98 37 92 16 0 2 -20 -12 0 -4 1 17 0 -5 22 -6 0 1 -23 17 0 -9 24 1 0 22 10 17 0 -12 -13 9 0 18 -10 2 0 -19 -3 23 0 -16 -24 -20 0 -6 -20 -18 0 -8 -4 -1 0 8 16 2 0 -23 11 21 0 3 -24 -4 0 17 13 -16 0 -8 19 -3 0 14 -6 19 0 -14 -10 2 0 17 -11 -14 0 11 6 -3 0 -5 21 -23 0 10 7 12 0 21 -7 14 0 -12 -15 -16 0 -6 1 -16 0 17 2 21 0 17 23 -20 0 -1 18 -22 0 8 4 14 0 9 15 18 0 5 22 -7 0 3 -23 -10 0 -13 -2 14 0 -19 -13 24 0 -20 -21 12 0 -14 -17 19 0 17 20 6 0 -17 -22 -15 0 24 -1 -22 0 14 8 11 0 -17 19 3 0 -23 -1 18 0 -6 -16 11 0 -23 22 6 0 5 -15 13 0 18 -9 -4 0 22 -6 11 0 -4 -18 4 0 -16 12 11 0 12 15 4 0 -16 1 -17 0 -24 -10 21 0 -7 -22 24 0 -19 9 18 0 -12 -7 -3 0 9 17 21 0 -15 -23 21 0 20 24 4 0 -13 6 23 0 -5 -23 24 0 -15 3 -9 0 7 11 -14 0 15 -2 -9 0 13 -19 2 0 -9 11 -17 0 23 -9 5 0 -17 23 -8 0 2 -4 -12 0 -1 9 -2 0 -20 -23 -8 0 -7 6 23 0 8 -14 10 0 11 -5 15 0 -14 9 -23 0 
84 76 60 85 67 55 95 81 73 5 47 47 16 2 96 26 91 36 63 65 67 87 71 29 0 -7 14 16 0 -3 16 -3 0 9 -18 -9 0 2 -18 -19 0 9 3 5 0 -10 -16 14 0 -20 6 -12 0 -15 -13 2 0 -21 -15 -9 0 23 20 -1 0 19 -11 -16 0 7 -13 -2 0 5 15 11 0 18 -9 -10 0 -23 13 -23 0 17 -11 -16 0 11 10 -12 0 18 10 -23 0 -19 20 23 0 12 -3 12 0 -24 -17 -8 0 -13 -8 -24 0 -1 -20 -2 0 -21 1 15 0 -21 4 2 0 15 10 2 0 -7 -18 -3 0 -1 -19 -5 0 18 -21 -12 0 23 -5 21 0 -8 10 -15 0 -6 -13 -9 0 3 -1 -14 0 17 -18 17 0 15 11 22 0 6 5 13 0 -14 -18 2 0 -15 -21 3 0 21 -23 20 0 3 14 21 0 -4 -24 -8 0 18 22 23 0 21 -18 4 0 -12 -23 6 0 -16 13 4 0 8 3 -6 0 2 23 18 0 -13 17 23 0 -11 12 11 0 3 8 -15 0 -8 -2 -12 0 -3 22 4 0 5 14 -19 0 17 13 -23 0 4 -13 -24 0 17 -18 1 0 -21 14 9 0 10 1 7 0 16 -7 -16 0 9 -6 4 0 13 -18 -6 0 -14 -15 7 0 -8 -16 -14 0 10 21 -24 0 14 6 22 0 -16 13 24 0 10 -12 -8 0 14 9 -14 0 -3 18 -8 0 10 2 23 0 -7 -16 6 0 -7 -17 19 0 -12 -19 7 0 -2 -18 5 0 1 20 -24 0 
14 45 50 73 27 84 26 61 71 54 87 38 4 38 7 99 85 53 63 43 67 48 18 43 0 15 -16 17 0 -12 11 6 0 20 6 -1 0 -4 -5 18 0 -6 -15 16 0 -15 -3 7 0 -12 -9 -14 0 -3 -1 16 0 11 24 -4 0 19 -5 -17 0 10 -9 -4 0 14 -17 12 0 -20 -24 13 0 4 1 -5 0 -12 4 -17 0 -12 10 21 0 -4 -3 24 0 10 12 6 0 7 23 -4 0 7 22 11 0 -18 -11 8 0 9 18 -24 0 -22 19 7 0 21 -18 2 0 -5 -7 14 0 19 4 13 0 11 20 3 0 -7 6 -11 0 17 -20 5 0 17 -18 -19 0 -21 24 16 0 13 -6 21 0 -20 -6 10 0 24 -6 -4 0 12 21 10 0 -1 -21 -6 0 18 -22 -8 0 24 2 18 0 17 -21 4 0 24 -13 -12 0 -18 -4 19 0 10 19 -20 0 9 -4 15 0 12 22 13 0 -1 24 15 0 -10 22 -16 0 -7 16 -15 0 5 -13 -15 0 -10 -7 2 0 -5 14 8 0 10 12 21 0 -5 -8 15 0 22 -20 15 0 11 -6 3 0 8 -4 -16 0 11 -5 9 0 -14 13 22 0 21 -18 -10 0 -4 12 23 0 22 2 6 0 -17 -16 -10 0 -8 6 -5 0 -11 -9 -22 0 7 12 -15 0 18 -3 -11 0 -1 -21 -6 0 1 24 -21 0 -16 17 -19 0 -4 -15 22 0 -9 -2 -23 0 17 7 -17 0 4 2 23 0 14 22 -7 0 -12 -17 1 0 -23 -14 -5 0 
7 57 91 17 13 63 21 92 31 54 67 78 20 20 56 77 46 46 85 10 95 21 3 84 0 7 -9 20 0 -16 -1 15 0 4 -12 -24 0 -7 -6 12 0 -3 -20 5 0 17 7 23 0 -5 16 -7 0 -5 -8 -15 0 -2 11 14 0 10 -23 19 0 16 -23 3 0 11 15 8 0 -10 18 15 0 6 -9 -22 0 21 14 -12 0 -9 16 9 0 -1 5 -20 0 -17 19 14 0 13 -9 2 0 19 -5 1 0 -7 -20 -8 0 24 -23 7 0 -8 -2 21 0 6 3 16 0 -21 -6 -23 0 -18 -9 -7 0 19 14 10 0 12 -22 21 0 -6 -13 18 0 -5 -9 -7 0 -2 -14 13 0 16 -2 -16 0 -15 -19 23 0 -19 2 -5 0 -17 1 19 0 8 -13 10 0 17 -3 -6 0 18 10 -13 0 -17 8 23 0 -8 -3 18 0 -8 5 7 0 22 -11 -18 0 23 24 3 0 17 -12 -19 0 -15 -8 3 0 13 5 -15 0 -6 4 -23 0 -11 -10 -2 0 15 -8 -18 0 -8 3 -5 0 -7 -6 -2 0 -5 -17 -12 0 19 -9 -24 0 -8 12 8 0 1 20 21 0 -24 10 15 0 17 2 -18 0 8 -4 8 0 2 9 -22 0 -2 6 -8 0 -13 -21 4 0 -1 -13 5 0 -23 -3 -12 0 21 9 -17 0 -20 11 -7 0 2 9 1 0 17 -16 -10 0 12 -24 2 0 -7 15 2 0 12 -9 21 0 24 -1 13 0 4 -17 10 0 15 -19 -2 0 16 -18 15 0 21 24 12 0 
47 18 15 19 58 4 30 7 28 13 16 2 92 85 40 29 70 84 89 42 89 78 21 83 0 18 -22 -10 0 24 11 7 0 -14 3 -5 0 -7 -6 -8 0 -1 17 14 0 12 11 13 0 -2 5 22 0 21 2 -20 0 -12 -13 23 0 -1 4 -9 0 -15 -4 -20 0 17 12 -13 0 9 16 10 0 11 -18 -2 0 12 -1 -12 0 5 17 -10 0 -8 -18 -7 0 9 -13 -6 0 -5 -17 -3 0 -19 18 1 0 -4 -23 -22 0 7 10 -16 0 14 -18 -19 0 -20 16 4 0 19 -18 -10 0 1 13 -4 0 -19 21 -16 0 -17 -10 -23 0 9 -22 11 0 -24 2 3 0 7 1 -7 0 -22 3 -4 0 -6 17 -22 0 -11 -18 -22 0 16 1 22 0 -11 22 -6 0 19 1 10 0 12 9 2 0 7 -10 -14 0 8 10 1 0 -24 15 18 0 -16 -21 -6 0 -10 -7 9 0 16 3 -1 0 11 5 15 0 23 8 -14 0 2 -8 1 0 -11 5 11 0 2 -8 -21 0 15 22 -6 0 -4 16 22 0 -24 21 16 0 7 -21 -19 0 1 -9 -2 0 24 12 8 0 16 -22 13 0 18 3 10 0 14 -16 -9 0 -1 -15 10 0 -14 -19 -14 0 21 18 -24 0 23 6 -19 0 11 -12 23 0 17 -18 -10 0 7 14 12 0 -15 -4 3 0 2 24 -5 0 9 -15 18 0 -16 -18 -11 0 24 -19 -5 0 -8 -5 22 0 2 -1 -13 0 5 24 5 0 -19 10 -21 0 2 -5 6 0 
61 2 10 65 97 55 67 94 46 60 91 2 17 59 23 68 5 51 25 68 90 34 48 19 0 18 -7 -16 0 22 9 13 0 -14 3 -17 0 -7 -10 -24 0 14 -18 4 0 -14 -2 13 0 -2 -5 -18 0 -9 20 -13 0 -1 3 -13 0 -14 19 9 0 -13 -24 -14 0 11 -19 -13 0 -1 24 12 0 20 -15 18 0 21 -8 -21 0 14 -9 10 0 -19 9 12 0 -17 -21 -6 0 1 -20 23 0 -18 -10 22 0 -7 -20 12 0 13 15 -11 0 -13 23 -7 0 15 -21 17 0 -11 -24 3 0 22 -10 -4 0 -9 19 1 0 16 -7 9 0 21 -23 24 0 -8 -21 18 0 22 15 12 0 -23 18 21 0 23 15 24 0 -22 12 -5 0 23 -19 -15 0 -14 -6 -8 0 21 12 11 0 15 11 -7 0 -24 11 -4 0 -15 -8 10 0 3 -13 -14 0 1 12 -17 0 21 -14 -23 0 9 15 -19 0 17 -5 -14 0 -7 13 -20 0 -18 16 -18 0 -24 -16 23 0 5 1 18 0 -20 -11 -17 0 21 7 -9 0 19 -21 -23 0 2 12 -4 0 -15 1 -2 0 1 19 4 0 -2 1 -10 0 -11 -7 -19 0 5 -23 4 0 19 -11 2 0 -8 14 22 0 2 -7 17 0 -4 -15 -6 0 -12 9 1 0 19 -23 18 0 13 14 18 0 1 -3 17 0 -14 17 10 0 16 19 16 0 -21 3 -8 0 -19 16 19 0 21 9 12 0 2 -21 -5 0 20 -12 21 0 16 -21 -19 0 5 -15 5 0 
77 33 83 65 72 35 38 53 39 62 74 8 43 50 12 14 23 44 73 31 8 85 48 42 0 12 -10 4 0 -19 7 -13 0 -11 -6 -3 0 13 -5 10 0 -15 -9 14 0 15 -5 -3 0 6 16 -1 0 -2 -21 23 0 1 -11 8 0 -18 3 6 0 -4 -8 -1 0 -10 11 5 0 2 -21 9 0 -18 19 -5 0 12 10 23 0 2 12 10 0 -5 23 19 0 18 -24 -2 0 -14 -12 19 0 -17 23 -17 0 -5 -1 -13 0 20 14 -17 0 -3 -14 4 0 11 -10 -2 0 -12 -8 -17 0 1 18 13 0 8 -24 14 0 20 -13 18 0 -24 -21 -4 0 17 15 -21 0 -19 -7 14 0 23 -8 7 0 -13 3 7 0 11 14 12 0 -15 14 10 0 9 -17 8 0 2 16 -14 0 20 3 6 0 2 12 19 0 24 21 1 0 20 8 -4 0 23 1 -19 0 21 23 -15 0 -8 -18 -10 0 9 -12 -17 0 -21 8 21 0 22 -9 -11 0 10 -18 19 0 6 5 -12 0 7 -6 14 0 -18 16 -8 0 1 4 19 0 -4 11 -12 0 1 24 3 0 6 16 -4 0 16 -21 -13 0 8 -20 -19 0 11 12 2 0 -24 4 -3 0 6 22 5 0 20 -16 13 0 -11 2 16 0 -21 -7 23 0 19 -15 9 0 20 9 11 0 -6 18 2 0 4 -18 7 0 -2 11 3 0 7 21 -7 0 -1 16 -20 0 1 12 -11 0 4 21 7 0 11 23 -4 0 -7 18 9 0 -2 -16 11 0 
68 28 28 41 30 23 64 86 80 65 33 24 15 23 43 13 39 74 86 1 55 19 17 87 0 -15 -18 6 0 7 -8 21 0 1 -10 -5 0 7 12 -23 0 22 6 3 0 -18 21 9 0 -22 -15 4 0 22 -10 -19 0 -24 5 -20 0 11 18 7 0 6 1 11 0 -1 16 18 0 21 -23 1 0 -22 -15 -14 0 -11 2 13 0 -9 23 22 0 17 -9 -5 0 -10 -24 -23 0 -1 16 21 0 -8 5 4 0 -1 18 -12 0 -16 -22 -19 0 -1 -11 -3 0 8 13 -1 0 -19 9 -1 0 23 15 -8 0 16 13 6 0 -22 18 -13 0 -10 -15 10 0 15 7 11 0 -2 -23 -2 0 1 20 13 0 -3 -14 10 0 16 -6 -1 0 4 -12 -6 0 16 7 -24 0 -23 -24 -20 0 -22 -14 -7 0 -1 -13 -18 0 -17 7 21 0 -10 -3 18 0 -4 18 -11 0 2 11 10 0 -14 2 23 0 14 11 1 0 9 18 2 0 21 11 7 0 20 -13 -7 0 6 -23 7 0 -18 -12 -24 0 -19 -22 -3 0 15 4 5 0 16 10 17 0 11 -14 -11 0 19 5 14 0 -9 -6 8 0 -18 -17 19 0 -7 -13 15 0 6 10 -2 0 -13 2 8 0 10 -15 20 0 7 19 3 0 7 -1 -19 0 3 -23 -4 0 2 -12 17 0 -19 23 -7 0 -3 -18 6 0 -2 17 1 0 16 -5 -8 0 23 -22 -19 0 12 -24 -13 0 19 -13 16 0 22 -17 19 0 -7 -23 -13 0 -10 -19 8 0 
19 92 44 5 76 29 99 50 56 19 42 95 63 23 22 47 58 64 89 96 9 27 55 42 0 -20 3 -11 0 -23 -21 -2 0 -18 1 -11 0 24 8 16 0 -4 16 -7 0 -18 -14 -16 0 -21 1 -11 0 12 -6 -21 0 -22 16 12 0 -10 7 12 0 23 -22 -16 0 -3 -19 -20 0 13 -18 -2 0 1 2 12 0 7 20 21 0 17 3 -14 0 4 -5 -4 0 -19 -14 -18 0 -10 -19 1 0 17 11 2 0 -14 -4 2 0 -23 -10 5 0 -7 -15 -21 0 3 19 -24 0 -4 -24 5 0 -14 13 -6 0 11 -7 11 0 -20 -21 -11 0 24 5 -8 0 16 -21 -24 0 -5 19 -9 0 11 -6 -1 0 -20 1 -24 0 -16 -6 16 0 3 20 10 0 -17 22 -14 0 -10 20 -23 0 -18 -17 2 0 -12 16 5 0 -6 5 -22 0 -3 -19 -16 0 21 -23 -15 0 19 15 10 0 19 2 -6 0 9 -5 19 0 11 -24 -20 0 -21 -8 23 0 1 15 -19 0 -15 -13 -8 0 -14 -20 -13 0 -20 -2 21 0 19 -20 -4 0 -8 -18 -3 0 6 -9 -1 0 -3 -16 -7 0 3 -20 -15 0 -24 3 12 0 23 14 8 0 1 4 -8 0 22 19 21 0 -16 12 19 0 17 -13 11 0 24 -19 -11 0 24 4 -12 0 6 -14 -3 0 12 23 1 0 18 6 -22 0 -13 -19 -16 0 -3 9 -10 0 -6 15 -10 0 -1 8 -13 0 -8 19 -10 0 -20 -21 -17 0 19 -2 20 0 21 -2 22 0 
33 10 75 61 12 71 8 63 76 78 63 37 25 83 71 65 52 31 81 95 34 70 34 13 0 -16 13 2 0 15 14 11 0 -5 -15 19 0 22 12 -7 0 -23 -21 -20 0 22 -12 -2 0 19 -23 11 0 9 11 18 0 1 -21 4 0 -3 -23 -14 0 -19 -5 8 0 -15 -17 2 0 -22 -3 10 0 -21 -19 -11 0 3 16 18 0 -11 15 18 0 5 17 -10 0 16 -12 10 0 -8 13 -4 0 -1 -17 -1 0 -20 -8 19 0 3 1 -17 0 20 -2 -12 0 2 -21 -9 0 -16 -8 -19 0 -21 -20 -7 0 12 -4 20 0 5 21 -14 0 2 -18 -21 0 4 20 -13 0 -24 15 -1 0 15 -23 20 0 15 7 -16 0 14 15 19 0 -23 3 -24 0 6 -1 2 0 -23 18 9 0 24 -15 3 0 -4 -21 10 0 -1 13 -3 0 -16 20 19 0 -17 6 -10 0 4 -17 19 0 21 -11 20 0 -16 -4 -22 0 15 2 -1 0 -7 -11 4 0 -7 -13 6 0 -20 -5 12 0 1 -16 13 0 18 20 -24 0 -1 14 9 0 -23 4 7 0 21 1 -4 0 -21 -18 -7 0 -17 -15 -2 0 -23 -11 -5 0 20 19 22 0 -24 -11 6 0 23 12 -23 0 -11 -24 16 0 12 -15 -13 0 -3 -20 21 0 -9 -23 8 0 10 21 -17 0 6 1 -16 0 1 -17 2 0 17 20 -14 0 -1 14 13 0 -19 -11 10 0 -3 5 -4 0 3 7 -12 0 -7 20 16 0 -10 14 -7 0 4 -7 8 0 
