p cnf 24 100
5 57 57 96 43 38 98 61 71 8 81 84 58 59 38 38 78 29 11 78 66 21 5 50 0 20 5 7 0 12 23 19 0 20 7 -23 0 -12 16 -23 0 -11 -13 24 0 23 11 13 0 -10 -19 -14 0 4 -16 3 0 -24 16 -19 0 22 18 8 0 -17 23 -17 0 -6 -19 17 0 21 9 -6 0 11 -17 3 0 7 -24 3 0 9 21 13 0 -2 6 -2 0 -5 10 -2 0 -8 4 21 0 -3 -15 11 0 1 11 10 0 1 -17 -7 0 19 7 24 0 4 12 7 0 -21 20 -3 0 17 -15 12 0 -4 12 13 0 5 -19 22 0 -23 9 -10 0 19 -15 -23 0 -6 -21 -20 0 -24 -4 2 0 -16 9 24 0 -16 -21 -10 0 -19 -13 4 0 17 -3 -13 0 -5 11 -1 0 -15 17 -12 0 22 -16 19 0 24 -14 4 0 -14 -18 -1 0 -21 1 14 0 -19 8 18 0 19 -5 1 0 -2 3 6 0 -8 -16 10 0 4 13 20 0 13 4 -9 0 17 -19 15 0 -19 12 24 0 -8 2 -15 0 -20 -10 -12 0 -5 -12 -15 0 14 -19 17 0 24 7 -4 0 20 21 17 0 -24 -21 -4 0 -7 -24 -23 0 -14 -12 -3 0 8 -23 -5 0 -4 -20 -5 0 -3 8 21 0 6 2 -5 0 -10 -4 -17 0 -1 16 14 0 8 4 -8 0 -23 -20 -24 0 -8 11 18 0 -24 16 -1 0 17 -15 -16 0 20 -12 -18 0 -23 -13 -2 0 -10 12 10 0 14 -22 -16 0 -15 -5 18 0 20 16 -8 0 20 -16 9 0 -19 -20 4 0 -9 -13 -7 0 3 17 -10 0 -23 -7 -10 0 -12 2 -5 0 -11 -3 21 0 18 -24 -18 0 -17 11 12 0 9 7 -14 0 -24 -20 -1 0 -19 -3 -10 0 12 -9 14 0 -1 -11 -3 0 20 -18 17 0 -21 22 16 0 11 -13 -20 0 -22 24 -2 0 11 -8 20 0 -1 -13 -5 0 -10 -9 4 0 14 -22 11 0 21 -6 7 0 -11 10 20 0 
62 29 46 66 72 75 50 52 100 97 54 79 86 80 4 51 13 70 64 81 26 1 80 93 0 11 24 -3 0 -5 -16 -2 0 24 7 15 0 -10 16 3 0 18 -8 -1 0 -7 21 7 0 -5 -3 -21 0 -24 -17 -20 0 21 10 -15 0 -8 -12 20 0 -22 -10 -2 0 -6 20 -18 0 -13 -23 12 0 -24 -1 -2 0 15 23 -12 0 15 -18 14 0 -3 10 23 0 -1 18 10 0 11 22 4 0 -7 13 -15 0 13 -4 -2 0 12 19 17 0 8 4 9 0 21 -13 14 0 -9 18 -24 0 -13 -20 -1 0 -13 11 2 0 -24 -14 -11 0 12 -23 2 0 6 -16 -13 0 -6 -3 -9 0 6 1 -13 0 3 12 -20 0 -2 -10 -21 0 -22 -16 -11 0 5 12 -6 0 15 8 -19 0 -9 -16 -22 0 1 -3 7 0 -13 8 -9 0 8 2 4 0 -6 2 -24 0 -17 -9 -19 0 11 13 21 0 19 -6 13 0 4 19 -23 0 4 7 1 0 16 22 17 0 6 -19 24 0 -20 -16 -12 0 16 -8 11 0 -16 -19 2 0 -12 -4 -2 0 18 -6 17 0 -19 -15 -13 0 -5 24 -22 0 3 8 2 0 -7 -10 7 0 -13 10 -19 0 23 21 -14 0 22 21 -23 0 15 -22 -13 0 22 -13 -11 0 -1 11 -20 0 10 -1 -6 0 -4 -14 -24 0 6 -11 20 0 -13 24 18 0 17 -12 7 0 13 -7 -4 0 -13 14 17 0 10 1 24 0 -13 -20 -4 0 12 24 -16 0 -6 -12 -13 0 -4 19 6 0 21 1 19 0 9 20 -10 0 -2 12 4 0 15 -22 -13 0 -17 11 -24 0 -14 -23 8 0 22 -16 5 0 -1 -6 -22 0 -4 -11 -6 0 14 23 -12 0 6 4 15 0 1 -20 -3 0 -2 10 21 0 2 -4 -22 0 15 22 -11 0 -16 6 -14 0 -11 -5 22 0 13 18 -20 0 10 21 24 0 -1 -8 -15 0 -19 15 20 0 7 -5 13 0 14 -22 10 0 7 24 17 0 
58 66 44 37 33 74 66 31 84 68 44 91 20 50 13 33 40 69 5 33 54 99 79 43 0 19 -18 -8 0 17 -3 9 0 -14 6 9 0 23 10 21 0 12 22 -19 0 -7 -16 15 0 18 -19 -3 0 -8 20 -16 0 13 8 22 0 17 -19 -14 0 17 9 -12 0 -14 24 8 0 24 -18 6 0 -20 -10 19 0 5 -15 -18 0 24 -17 -18 0 11 -23 -15 0 24 12 14 0 -19 15 21 0 1 22 8 0 15 13 -21 0 8 5 1 0 -20 -9 1 0 16 22 4 0 23 -12 -4 0 12 -7 -15 0 17 8 5 0 11 -19 13 0 17 24 -22 0 -5 -24 9 0 20 15 19 0 -22 -18 -4 0 -14 23 12 0 8 -23 -16 0 18 17 4 0 9 -16 -4 0 10 9 4 0 -23 12 -8 0 11 18 12 0 2 -3 -5 0 -21 12 16 0 -22 -6 -11 0 -14 -13 -12 0 -5 21 6 0 -7 -16 7 0 -12 9 -8 0 20 23 -12 0 -18 -5 -11 0 10 -22 15 0 -18 10 -14 0 13 23 -16 0 -22 -13 -24 0 23 18 -19 0 -6 11 5 0 -21 -8 -14 0 -20 -6 -5 0 -23 9 -8 0 -16 -10 3 0 -23 -21 24 0 14 -20 2 0 -7 -16 -20 0 -17 -9 -20 0 22 9 5 0 -14 7 23 0 20 7 5 0 24 12 -24 0 -15 18 15 0 4 -18 -14 0 23 11 4 0 -1 11 -2 0 20 22 -23 0 -16 9 12 0 18 23 -16 0 14 -9 -11 0 21 9 2 0 16 -11 -19 0 11 23 -3 0 -17 8 22 0 -19 21 -19 0 6 -10 6 0 16 7 -10 0 -20 -10 22 0 -18 5 24 0 10 9 -20 0 3 -11 8 0 -21 6 -8 0 18 -23 19 0 -1 17 19 0 9 15 -18 0 23 6 -14 0 19 -12 10 0 9 -3 18 0 -20 -8 17 0 2 -17 21 0 3 -9 -17 0 24 8 19 0 22 -20 2 0 21 -15 16 0 14 15 24 0 -9 13 -18 0 
14 17 52 33 55 34 22 68 77 53 20 66 13 96 23 15 91 46 49 57 35 19 23 86 0 9 -20 11 0 8 -2 -15 0 17 16 6 0 22 -7 15 0 17 3 -5 0 24 15 1 0 -15 -23 -12 0 -19 -4 21 0 -23 17 1 0 13 10 -16 0 19 5 19 0 20 -5 -16 0 23 -3 12 0 -10 -24 15 0 17 -9 -18 0 -15 6 -4 0 8 -16 -9 0 11 2 1 0 -20 7 12 0 -11 -15 -13 0 3 -1 -7 0 5 -24 21 0 -10 -24 -20 0 9 -2 -24 0 22 5 -7 0 -12 -15 23 0 11 -9 -10 0 8 17 -24 0 3 -16 -4 0 18 -2 9 0 -13 -7 16 0 -18 -4 19 0 3 -9 -4 0 11 -23 -8 0 20 -1 22 0 -21 -12 23 0 -21 24 10 0 -11 -20 13 0 10 -13 9 0 -23 17 -23 0 11 -10 -14 0 -11 -17 -8 0 -20 3 15 0 -5 -21 16 0 -6 -8 -21 0 20 24 13 0 4 -6 16 0 -13 14 18 0 13 4 8 0 14 17 18 0 3 2 7 0 12 23 17 0 -16 9 18 0 -23 -22 8 0 -2 -7 4 0 16 11 5 0 -4 20 -22 0 21 -10 13 0 -10 16 -1 0 3 -8 -11 0 21 18 -5 0 -17 22 11 0 7 -2 4 0 14 -12 23 0 5 -18 -6 0 11 20 -7 0 14 6 -9 0 -4 7 -11 0 -1 24 -20 0 -7 -23 -3 0 11 -6 17 0 22 11 -9 0 -10 -19 9 0 17 -5 -13 0 -6 -23 3 0 -7 21 -19 0 -1 12 -2 0 -14 -24 -3 0 -21 24 19 0 -16 14 -18 0 -7 -6 -23 0 -17 8 -22 0 6 -13 12 0 3 -1 -15 0 -13 -21 -16 0 -9 -4 -7 0 -19 -20 10 0 7 -21 -6 0 20 10 22 0 -20 22 1 0 2 19 14 0 -15 -16 18 0 -10 -23 3 0 13 -5 -3 0 -14 -19 -6 0 -8 -20 -4 0 -19 -1 -11 0 -20 9 4 0 -5 1 -4 0 -24 13 -23 0 
11 94 27 44 58 8 94 59 69 72 34 82 86 5 23 94 50 15 87 70 64 59 8 64 0 -1 9 18 0 -20 -5 -16 0 18 -24 12 0 19 -14 7 0 20 15 -20 0 11 6 4 0 -10 -17 -23 0 17 -5 -23 0 8 23 1 0 12 16 24 0 10 6 -1 0 -2 18 22 0 -17 -3 -22 0 14 -10 -1 0 -18 -6 -5 0 -11 -5 6 0 -17 -20 24 0 8 -3 -6 0 -3 16 6 0 2 10 -7 0 15 14 -18 0 7 21 9 0 8 -12 6 0 24 6 -9 0 -19 14 6 0 -14 9 -2 0 4 -11 9 0 -20 11 -2 0 8 16 -23 0 16 -17 -13 0 -18 -2 20 0 3 19 22 0 23 11 -16 0 9 -20 -19 0 8 -2 8 0 6 24 -2 0 -1 -18 -9 0 14 -16 24 0 -19 -13 -23 0 -6 -17 23 0 -17 -1 9 0 13 4 -2 0 20 1 -8 0 -18 -1 -19 0 -14 8 -20 0 -5 11 -21 0 -10 -17 -7 0 9 2 22 0 -12 -6 20 0 -9 4 19 0 15 3 -19 0 -23 19 18 0 -8 2 -21 0 -24 19 18 0 19 2 -3 0 11 13 -12 0 4 -13 24 0 -2 12 14 0 8 22 24 0 -1 7 -15 0 12 -18 6 0 18 -12 18 0 10 -4 5 0 6 22 23 0 18 -6 -9 0 17 13 -12 0 7 -10 3 0 -12 8 18 0 -22 -6 -12 0 9 23 11 0 1 23 -19 0 10 9 17 0 -7 16 -12 0 7 -15 16 0 5 21 9 0 13 6 -12 0 2 -6 -15 0 -5 -9 -4 0 -5 -12 -5 0 14 -12 -19 0 -16 20 18 0 -4 -3 -21 0 15 24 10 0 9 -23 -7 0 9 -5 -9 0 -2 -11 -18 0 10 12 1 0 18 -24 12 0 -6 -1 -12 0 -10 -6 11 0 -13 -23 -3 0 -7 -5 -24 0 17 -21 6 0 -11 -15 -23 0 14 21 11 0 -13 -8 15 0 1 2 -20 0 -2 12 17 0 -13 -20 7 0 -19 -11 20 0 
48 40 52 19 34 90 70 66 75 79 6 66 52 32 38 39 42 46 12 94 25 43 85 56 0 -1 7 3 0 -23 10 1 0 -20 -4 -22 0 4 -5 -2 0 17 -19 -24 0 16 4 -13 0 -1 24 -22 0 19 -2 23 0 -3 23 24 0 -8 15 -13 0 22 -15 19 0 9 12 14 0 17 2 -23 0 -3 -6 -5 0 13 4 7 0 -1 -5 8 0 -24 4 6 0 -7 6 -4 0 2 19 -16 0 8 10 -7 0 1 21 15 0 -14 20 1 0 -3 19 -1 0 10 -2 19 0 3 2 -13 0 -12 -10 18 0 -23 -11 12 0 -4 -13 5 0 -7 10 15 0 -23 17 -9 0 14 23 24 0 22 -3 -19 0 -12 -11 17 0 6 -5 7 0 12 -18 8 0 17 9 -4 0 11 -5 16 0 19 -12 -18 0 -4 -11 23 0 -18 -6 13 0 -6 -9 -4 0 5 12 4 0 -23 -5 19 0 14 -6 -22 0 -24 13 19 0 -17 -22 -21 0 13 16 2 0 -3 -24 18 0 14 9 -22 0 6 -13 18 0 -10 -22 -11 0 -9 -19 -24 0 -18 3 -1 0 -3 18 16 0 9 20 22 0 -20 22 15 0 11 8 22 0 8 -16 23 0 -22 14 -20 0 -14 2 -9 0 -5 -7 20 0 -2 19 -18 0 15 14 -19 0 -15 -21 14 0 9 12 -19 0 10 -15 9 0 -12 -24 -19 0 13 -2 -7 0 5 -19 1 0 18 19 14 0 -20 23 4 0 -6 17 -16 0 -15 -19 15 0 13 -17 3 0 -23 12 22 0 -19 -12 -20 0 -2 -5 -4 0 11 -19 18 0 -4 -12 -11 0 13 -9 4 0 -16 24 23 0 2 -20 -10 0 9 -2 18 0 4 17 8 0 -13 12 3 0 -11 -4 13 0 -21 -11 -4 0 -23 -16 7 0 11 13 9 0 21 -24 2 0 -6 -12 -6 0 -20 -22 9 0 -1 4 23 0 9 -5 11 0 -10 18 23 0 11 14 22 0 6 20 14 0 -19 4 -6 0 1 11 4 0 9 -12 13 0 
64 92 99 66 18 76 28 3 44 8 30 61 8 68 90 55 2 72 12 46 58 94 74 13 0 15 -1 20 0 -12 -20 9 0 -21 -20 11 0 -8 -24 -4 0 -9 -19 5 0 6 -15 -5 0 -10 -9 18 0 -14 5 6 0 9 5 -2 0 -14 -19 -16 0 -24 10 -6 0 -7 -20 7 0 -9 2 -23 0 22 2 19 0 1 7 -20 0 -3 12 19 0 -21 -18 -6 0 -17 -22 18 0 11 7 6 0 -11 6 8 0 -11 -14 17 0 20 8 -5 0 19 -15 -22 0 -4 15 -4 0 19 -9 -23 0 9 -2 -22 0 -9 -6 2 0 -24 9 -11 0 22 14 -23 0 1 11 15 0 -2 1 2 0 24 -6 1 0 7 -12 -8 0 -20 18 -22 0 13 14 -15 0 -1 24 10 0 1 -15 -7 0 1 -15 -6 0 21 13 -1 0 -7 15 -13 0 -12 24 20 0 -21 16 24 0 -7 -9 -12 0 -20 -8 22 0 -1 4 24 0 14 -12 -23 0 -14 17 2 0 -23 14 7 0 -2 23 -1 0 20 24 15 0 -13 -11 -16 0 8 -2 -20 0 11 24 -17 0 -11 14 -3 0 6 17 10 0 19 8 -24 0 -15 24 14 0 -5 8 -1 0 -15 -5 -20 0 23 14 8 0 -6 -20 6 0 -24 13 -14 0 -7 1 15 0 22 -11 -14 0 16 12 -15 0 -17 -13 14 0 -13 3 -7 0 1 21 23 0 20 -15 9 0 13 24 19 0 2 -4 -9 0 -8 -7 -17 0 2 22 23 0 20 17 9 0 5 -6 23 0 -22 12 3 0 -8 13 12 0 -10 -12 -2 0 22 -23 11 0 24 16 -22 0 12 -17 1 0 3 12 -16 0 -12 -5 13 0 3 -1 18 0 -17 1 -15 0 10 14 22 0 -7 24 1 0 -12 21 1 0 19 23 -8 0 -12 11 14 0 10 -13 -11 0 4 11 -17 0 11 7 13 0 -6 -20 13 0 5 23 2 0 11 -20 19 0 -5 24 12 0 -1 9 -5 0 -4 -13 5 0 4 5 10 0 
77 64 7 32 45 9 41 89 88 8 11 56 54 51 83 30 53 39 77 81 18 9 76 22 0 6 -19 -5 0 -8 -15 1 0 15 -19 24 0 9 -7 11 0 10 -11 -16 0 9 13 6 0 -14 20 -7 0 9 8 -23 0 11 -6 9 0 -4 19 5 0 15 -22 1 0 17 -23 -5 0 20 22 3 0 16 -18 1 0 19 7 -15 0 19 15 24 0 -15 -7 2 0 -22 14 -13 0 -3 8 -11 0 -1 -19 2 0 9 8 11 0 7 -20 11 0 -8 -21 -20 0 13 4 18 0 17 -21 -8 0 -24 -5 14 0 21 -22 -17 0 -9 21 24 0 11 -13 -22 0 -10 -5 15 0 21 10 -13 0 -9 23 3 0 -24 -19 24 0 -5 -17 -18 0 -15 -19 18 0 13 16 -17 0 23 20 5 0 -22 5 7 0 9 -12 14 0 -7 8 -20 0 -23 22 -14 0 -12 16 10 0 17 -20 3 0 -4 11 -21 0 4 11 -12 0 -4 21 -16 0 23 -13 -18 0 -10 14 -23 0 -19 18 14 0 -4 19 -17 0 21 -19 15 0 23 -6 -17 0 4 -8 -4 0 11 -18 -21 0 24 -12 23 0 -6 -23 18 0 -8 5 -20 0 -23 -8 17 0 -23 9 -19 0 18 -17 16 0 1 -12 -4 0 9 6 19 0 -22 24 -2 0 10 -8 18 0 17 -7 2 0 -13 -6 -7 0 13 21 -6 0 16 -5 -7 0 -22 7 24 0 -14 19 3 0 -5 19 -20 0 -17 14 23 0 -15 24 -7 0 16 -11 -1 0 -18 -3 23 0 16 -18 13 0 3 21 10 0 -3 -8 10 0 23 -11 14 0 3 -1 2 0 17 12 -22 0 -13 4 -19 0 -24 6 -19 0 16 14 -16 0 -3 -8 -23 0 -2 15 -18 0 -20 -21 -3 0 -13 -1 -18 0 21 -6 -9 0 -2 19 -11 0 -7 1 -16 0 4 12 9 0 -15 12 20 0 -21 20 21 0 -24 -4 10 0 -6 -5 -21 0 -1 4 2 0 23 -6 17 0 16 -5 11 0 -20 24 10 0 
95 51 50 23 81 71 44 77 78 92 49 84 56 100 52 65 93 100 22 5 56 70 32 3 0 6 20 18 0 -13 12 -19 0 -13 -12 21 0 -1 -20 -1 0 -15 20 15 0 -17 -6 24 0 -9 -10 -6 0 -15 -2 -8 0 -2 22 -20 0 -13 -23 8 0 -11 -16 4 0 -22 18 -23 0 19 -9 -6 0 -9 -8 12 0 -19 12 -24 0 -13 -11 -9 0 -2 -17 20 0 -11 1 -19 0 -16 23 -12 0 19 -18 10 0 11 10 -18 0 8 7 9 0 -1 19 20 0 18 6 21 0 18 8 16 0 -1 21 4 0 14 -9 22 0 -20 -14 15 0 16 -24 1 0 -20 -19 -8 0 5 14 11 0 3 -6 19 0 5 22 -21 0 -18 24 -19 0 -1 23 -17 0 -22 2 -14 0 -5 -6 16 0 -18 -7 14 0 23 -8 -15 0 13 8 -2 0 1 -21 -2 0 -22 10 24 0 19 12 -16 0 12 24 20 0 13 -5 -19 0 11 16 14 0 18 -2 18 0 -3 -7 -23 0 -16 -5 12 0 20 -6 14 0 2 13 -22 0 18 1 9 0 -13 22 4 0 6 19 5 0 20 -14 -10 0 -4 -14 21 0 -19 -11 -12 0 18 -23 12 0 -22 -24 -16 0 -10 8 22 0 12 18 2 0 3 10 2 0 22 -21 -3 0 -1 -3 5 0 -1 -6 16 0 18 -19 11 0 18 17 -10 0 15 20 -19 0 10 -21 -18 0 -14 -7 10 0 14 9 -14 0 21 24 17 0 14 8 -9 0 -15 4 6 0 4 14 15 0 -4 -9 -23 0 -24 -20 -6 0 1 19 -5 0 7 -15 12 0 -13 17 4 0 23 -16 2 0 3 -20 4 0 -18 -5 -4 0 16 -22 19 0 -24 9 3 0 5 -15 18 0 -23 -8 -5 0 8 -9 -14 0 6 5 15 0 -24 -5 -17 0 19 -10 -19 0 -20 -5 -17 0 -20 -8 11 0 -3 -1 16 0 -4 21 -5 0 7 5 -23 0 16 6 3 0 -19 -1 21 0 -9 -6 -12 0 11 24 -15 0 
46 26 17 2 2 19 63 25 41 28 20 43 97 42 1 17 11 57 45 3 80 46 58 63 0 6 1 -19 0 17 5 -18 0 7 -14 12 0 -18 -6 20 0 14 -3 2 0 16 17 20 0 -24 -11 12 0 -17 6 20 0 -3 -16 -11 0 6 7 13 0 22 -23 22 0 5 -4 -24 0 -14 -6 -3 0 -8 -7 5 0 15 11 -23 0 22 14 -5 0 -12 2 7 0 -20 -14 9 0 -2 -8 -22 0 -5 6 -12 0 -20 11 -20 0 -18 -13 -18 0 -12 3 -8 0 21 3 -7 0 16 -5 -1 0 19 7 -3 0 -8 13 3 0 -2 -6 18 0 19 13 19 0 -12 -13 -15 0 23 2 -13 0 15 7 9 0 -1 -15 -5 0 -2 6 -12 0 -1 -18 -15 0 -19 -1 10 0 -15 1 19 0 13 10 1 0 -19 -22 8 0 16 24 6 0 -8 -20 19 0 5 21 5 0 6 9 4 0 -13 -19 -5 0 -11 -18 12 0 -24 22 -11 0 8 -4 2 0 -13 -15 -3 0 21 5 14 0 -5 -17 -6 0 -11 -19 -11 0 4 21 -6 0 -23 -15 1 0 9 13 6 0 -20 -10 1 0 -11 10 1 0 -22 -23 -11 0 23 -22 -14 0 -6 3 8 0 22 14 -9 0 -3 -6 -12 0 -21 16 10 0 -5 -8 -24 0 16 -8 15 0 -6 15 4 0 6 11 -6 0 -4 21 -16 0 22 8 22 0 10 11 -22 0 15 5 -1 0 11 22 20 0 9 24 21 0 8 20 -6 0 11 -15 14 0 -3 18 2 0 -9 -18 -11 0 -14 -3 -4 0 -8 -3 9 0 19 15 -14 0 21 19 -17 0 -24 9 -13 0 -10 13 -23 0 8 -23 -5 0 3 14 10 0 9 13 1 0 -14 2 3 0 -2 -7 -11 0 -8 6 -1 0 -14 11 12 0 -19 -24 18 0 -17 -23 -14 0 3 7 2 0 6 -11 22 0 4 -13 20 0 18 11 -3 0 -13 -6 -19 0 10 20 -1 0 12 -4 21 0 13 -11 -9 0 -2 -20 4 0 
