0	2822	1748
1	2876	2159
2	2876	2160
3	2876	2181
4	2876	2173
5	2876	2180
6	2876	2177
7	2876	2221
8	2834	2212
9	2876	2181
10	2876	2170
11	2876	2168
12	2876	2172
13	2876	2156
14	2722	2134
15	2722	2141
16	2751	2142
17	2940	2153
18	2751	2136
19	2751	2140
20	2751	2159
21	2751	2192
22	2722	2181
23	2722	2182
24	2722	2201
25	2722	2187
26	2722	2173
27	2799	2187
28	2799	2202
29	2799	2215
30	2799	2179
31	2722	2156
32	2832	2142
33	2722	2148
34	2722	2162
35	2755	2144
36	2755	2137
37	2755	2146
38	2755	2164
39	2722	2164
40	2722	2134
41	2837	2120
42	2837	2179
43	2837	2191
44	2783	2180
45	2783	2183
46	2783	2213
47	2837	2183
48	2837	2211
49	2783	2175
50	2783	2181
51	2783	2221
52	2764	2254
53	2764	2244
54	2906	2235
55	2960	2225
56	2960	2219
57	2960	2210
58	2960	2241
59	2960	2242
60	2764	2252
61	2712	2272
62	2712	2239
63	2664	2229
64	2664	2222
65	2664	2199
66	2664	2232
67	2729	2220
68	2805	2238
69	2805	2221
70	2747	2165
71	2664	2149
72	2843	2151
73	2843	2125
74	2828	2139
75	2774	2124
76	2774	2156
77	2828	2149
78	2828	2123
79	2828	2097
80	2828	2111
81	2828	2104
82	2828	2094
83	2828	2102
84	2874	2079
85	2874	2076
86	2874	2069
87	2928	2066
88	2928	2067
89	2928	2078
90	2874	2056
91	2874	2049
92	2928	2046
93	2928	2042
94	2928	2065
95	2928	2087
96	2928	2072
97	2671	2059
98	2725	2068
99	2671	2037

0	2843	1806
1	2843	2202
2	2693	2199
3	2693	2215
4	2655	2197
5	2655	2204
6	2655	2231
7	2655	2239
8	2655	2226
9	2675	2234
10	2720	2243
11	2720	2263
12	2720	2269
13	2720	2265
14	2720	2267
15	2835	2278
16	2720	2275
17	2720	2268
18	2720	2243
19	2694	2239
20	2694	2244
21	2717	2243
22	2694	2210
23	2775	2211
24	2702	2213
25	2739	2230
26	2739	2241
27	2814	2237
28	2814	2264
29	2905	2254
30	2905	2269
31	2959	2264
32	2905	2261
33	2905	2258
34	2905	2265
35	2905	2287
36	2905	2273
37	2959	2303
38	2959	2298
39	2959	2286
40	2959	2295
41	2843	2337
42	2843	2333
43	2843	2324
44	2843	2329
45	3073	2335
46	3073	2328
47	3073	2318
48	3073	2336
49	3073	2360
50	3073	2380
51	3073	2369
52	3073	2355
53	3073	2357
54	3083	2347
55	3073	2344
56	3029	2344
57	2963	2346
58	2963	2339
59	3019	2342
60	2963	2329
61	2963	2335
62	2739	2351
63	2870	2353
64	2743	2361
65	2743	2366
66	2739	2366
67	3000	2377
68	3000	2372
69	2895	2386
70	2895	2376
71	2895	2372
72	2829	2355
73	2829	2354
74	2711	2372
75	2873	2380
76	2873	2373
77	2873	2384
78	2873	2390
79	2927	2410
80	2918	2404
81	2918	2406
82	2918	2404
83	2918	2417
84	2918	2413
85	2918	2416
86	2918	2393
87	2918	2370
88	2918	2354
89	2936	2354
90	2936	2341
91	2973	2355
92	2973	2354
93	2973	2369
94	2973	2365
95	2973	2379
96	2973	2390
97	3027	2405
98	2917	2418
99	2971	2431

0	3044	1779
1	3065	2199
2	3065	2175
3	3044	2143
4	2990	2153
5	3044	2172
6	2835	2140
7	2835	2140
8	2835	2153
9	2835	2171
10	2835	2198
11	2835	2175
12	2835	2169
13	2835	2177
14	2835	2197
15	2835	2198
16	2835	2236
17	2835	2237
18	2886	2247
19	2916	2290
20	2970	2307
21	2970	2303
22	2916	2296
23	2916	2310
24	2916	2338
25	2970	2340
26	2903	2358
27	2903	2338
28	3102	2343
29	2903	2328
30	2903	2332
