0	2685	1789
1	2732	2205
2	2803	2207
3	2915	2207
4	2953	2230
5	2915	2196
6	2915	2209
7	2788	2222
8	2731	2228
9	2731	2231
10	3047	2216
11	3096	2194
12	3096	2190
13	3096	2197
14	3042	2190
15	3042	2200
16	3042	2195
17	2937	2189
18	2937	2192
19	2937	2207
20	2937	2201
21	2908	2186
22	2870	2177
23	2908	2182
24	2908	2210
25	2908	2258
26	2908	2273
27	2908	2285
28	2908	2282
29	2908	2296
30	2908	2298
31	2854	2303
32	2783	2335
33	2783	2321
34	2882	2323
35	2889	2306
36	2898	2307
37	2898	2317
38	2898	2306
39	2882	2300
40	2882	2309
41	2800	2315
42	2802	2257
43	2800	2276
44	2809	2276
45	2800	2279
46	2803	2295
47	2759	2295
48	2774	2297
49	2819	2255
50	2738	2233
51	2738	2243
52	2738	2248
53	2738	2277
54	2738	2282
55	3198	2260
56	3198	2276
57	3198	2264
58	3198	2289
59	3198	2317
60	3198	2269
61	3231	2245
62	3231	2212
63	3231	2188
64	3231	2188
65	3144	2201
66	3198	2215
67	3198	2204
68	3198	2210
69	3198	2208
70	3198	2182
71	3198	2180
72	3144	2151
73	2945	2129
74	2945	2155
75	2945	2159
76	2945	2190
77	2945	2158
78	2945	2148
79	2945	2174
80	2945	2186
81	2945	2196
82	2945	2192
83	2945	2198
84	2945	2226
85	2891	2200
86	2891	2149
87	2891	2128
88	2891	2148
89	2891	2136
90	2891	2128
91	2945	2116
92	2945	2116
93	2945	2103
94	2945	2086
95	2730	2096
96	2730	2138
97	2730	2115
98	2730	2112
99	2730	2082

0	2696	1757
1	2696	2250
2	2719	2251
3	2687	2256
4	2719	2246
5	2696	2221
6	2696	2241
7	2696	2244
8	2719	2247
9	2771	2239
10	2825	2235
11	2825	2229
12	2939	2237
13	2856	2233
14	2917	2221
15	2917	2237
16	2917	2231
17	2822	2232
18	3069	2265
19	3069	2313
20	3069	2332
21	3069	2333
22	3069	2338
23	3069	2333
24	3069	2343
25	3069	2360
26	3251	2350
27	3251	2362
28	3305	2393
29	3305	2373
30	3305	2363
31	3305	2350
32	3251	2336
33	3251	2370
34	3305	2364
35	3305	2328
36	3305	2321
37	3305	2306
38	3305	2310
39	3305	2345
40	3251	2368
41	3251	2363
42	3305	2320
43	3305	2354
44	3251	2364
45	3305	2385
46	3251	2350
47	3251	2357
48	3251	2334
49	3251	2329
50	3251	2329
51	3305	2322
52	3305	2336
53	3305	2345
54	3305	2351
55	2893	2348
56	2893	2368
57	2893	2369
58	2893	2374
59	2893	2362
60	2893	2396
61	2893	2404
62	2893	2426
63	2893	2437
64	2893	2482
65	2893	2459
66	2893	2455
67	3069	2475
68	3087	2469
69	2902	2464
70	2893	2490
71	2913	2523
72	2902	2521
73	2956	2513
74	2946	2528
75	2956	2503
76	2956	2533
77	3099	2503
78	2956	2522
79	2956	2495
80	2956	2490
81	2956	2481
82	2902	2488
83	2902	2485
84	2930	2470
85	2956	2434
86	2956	2437
87	2930	2418
88	2902	2406
89	2902	2420
90	2902	2436
91	2956	2440
92	2956	2403
93	2956	2418
94	2956	2424
95	3035	2390
96	3035	2405
97	3035	2396
98	3089	2345
99	3089	2355

0	2632	1770
1	2899	2450
2	2899	2453
3	3183	2458
4	3129	2464
5	3076	2460
6	3185	2481
7	3185	2484
8	3126	2459
9	3126	2462
10	3129	2459
11	3234	2497
12	3234	2493
13	3234	2504
14	3126	2483
15	3180	2495
16	3183	2501
17	3113	2448
18	3113	2468
19	3113	2436
20	3113	2415
21	3149	2396
22	3149	2387
23	3149	2400
24	3149	2436
25	3149	2425
26	3149	2397
27	3183	2406
28	3183	2420
29	3183	2476
30	3223	2489
31	3183	2540
32	3225	2541
33	3225	2561
34	3225	2574
35	3225	2538
36	3225	2536
37	3225	2550
38	3225	2599
39	3225	2575
40	3343	2544
41	3343	2568
42	3343	2614
43	3225	2585
44	3225	2603
45	3237	2634
46	3225	2614
47	3343	2619
48	3343	2599
49	3225	2618
50	3239	2629
51	3239	2677
52	3239	2661
53	3239	2644
54	3225	2631
55	3225	2621
56	3225	2650
57	3225	2696
58	3225	2686
59	3225	2690
60	3225	2642
61	3225	2619
62	3225	2634
63	3225	2637
64	3225	2632
65	3225	2644
66	3225	2644
67	3225	2639
68	3225	2639
69	3225	2617
70	3225	2597
71	3225	2578
72	3225	2620
73	3225	2604
74	3225	2606
75	3225	2659
76	3225	2669
77	3225	2653
78	3225	2667
79	3225	2693
80	3225	2672
81	3225	2690
82	3225	2685
83	3242	2715
84	3242	2685
85	3242	2715
86	3242	2748
87	3242	2760
88	3242	2770
89	3242	2753
90	3183	2705
91	3183	2699
92	3183	2686
93	3183	2722
94	3183	2746
95	3186	2723
96	3242	2718
97	3242	2701
98	3242	2718
99	3242	2766

0	2769	1786
1	3026	2602
2	3026	2611
3	3026	2618
4	3026	2635
5	3026	2649
6	3026	2645
7	3026	2634
8	3006	2641
9	3006	2628
10	3006	2632
11	3006	2627
12	3080	2651
13	3040	2643
14	3080	2648
15	3080	2649
16	3080	2676
17	3096	2678
18	3131	2681
19	3131	2668
20	3131	2687
21	3006	2699
22	3006	2715
23	3006	2716
24	3006	2710
25	3124	2740
26	3036	2754
27	3036	2766
28	3006	2756
29	3006	2755
30	3006	2756
31	3080	2754
32	3026	2753
33	3006	2752
34	3006	2745
35	3026	2761
36	3026	2758
37	3006	2762
38	3006	2757
39	3006	2751
40	2992	2759
41	3110	2768
42	3110	2770
43	3110	2766
44	3110	2771
45	3110	2774
46	3110	2774
47	3057	2785
48	3111	2797
49	3111	2799
50	3111	2795
51	3111	2798
52	3111	2789
53	3111	2790
54	3110	2786
55	3111	2785
56	3111	2796
57	3111	2793
58	3111	2797
59	3110	2781
60	3110	2796
61	3110	2817
62	3110	2828
63	3110	2842
64	3110	2827
65	3124	2836
66	3110	2832
67	3110	2815
68	3110	2810
69	3110	2801
70	3110	2796
71	3110	2786
72	3110	2780
73	3110	2766
74	3110	2762
75	3110	2761
76	3110	2758
77	3110	2762
78	3110	2763
79	3110	2771
80	3110	2774
81	3110	2761
82	3110	2762
83	3080	2743
84	3080	2750
85	3080	2760
86	3080	2763
87	3080	2773
88	3080	2774
89	3080	2798
90	3080	2810
91	3026	2792
92	3026	2807
93	3026	2822
94	3026	2830
95	3080	2830
96	2992	2818
97	3018	2820
98	2992	2824
99	2992	2810

0	2660	1738
1	2660	2536
2	3041	2513
3	3041	2512
4	2987	2502
5	3041	2495
6	3041	2491
7	3139	2480
8	3041	2488
9	3041	2501
10	3041	2500
11	3041	2494
12	3041	2500
13	3041	2503
14	3041	2475
15	3041	2466
16	3041	2488
17	3041	2483
18	2987	2479
19	2987	2471
20	2987	2458
21	2987	2498
22	2987	2524
23	3041	2521
24	3041	2539
25	3041	2541
26	3041	2576
27	3041	2586
28	3159	2573
29	3125	2547
30	3125	2552
31	3139	2550
32	3139	2525
33	3139	2520
34	3193	2544
35	3193	2542
36	3273	2557
37	3273	2546
38	3323	2549
39	3323	2539
40	3327	2541
41	3327	2541
42	3327	2541
43	3327	2525
44	3327	2491
45	3273	2482
46	3327	2502
47	3327	2479
48	3327	2474
49	3327	2482
50	3327	2511
51	3327	2492
52	3327	2481
53	3327	2492
54	3327	2530
55	3327	2514
56	3327	2501
57	3327	2537
58	3199	2550
59	3199	2505
60	3193	2494
61	3193	2494
62	3139	2488
63	3139	2501
64	3193	2483
65	3193	2467
66	3193	2500
67	3175	2519
68	3175	2522
69	3175	2530
70	3175	2543
71	3037	2529
72	3037	2529
73	3037	2554
74	3037	2560
75	3037	2570
76	3121	2577
77	3121	2564
78	3175	2572
79	3037	2575
80	3037	2608
81	3037	2604
82	3079	2609
83	3175	2588
84	3175	2586
85	3121	2572
86	3175	2576
87	3121	2579
88	3175	2587
89	3175	2578
90	3175	2568
91	3121	2537
92	3175	2535
93	3175	2503
94	3112	2480
95	3112	2484
96	3166	2458
97	3166	2457
98	3166	2465
99	3166	2468
